purID,productID,cost,amount
297,42,1.77,4
297,138,7.67,3
297,32,3.65,2
298,4,1.31,2
298,139,0.63,3
298,103,4.17,1
298,22,7.28,3
298,74,1.55,2
298,57,1.71,4
298,9,1.71,4
299,94,2.53,2
299,113,4.95,2
299,39,7.51,2
299,32,4.16,2
300,119,1.22,2
300,59,2.47,3
300,107,14.25,4
300,38,4.83,1
301,19,3.96,3
301,48,17.72,4
301,35,2.5,1
301,92,3.99,2
302,116,1.26,1
302,20,8.07,1
302,48,26.63,4
303,134,13.25,2
303,10,1.4,4
303,42,1.51,1
303,52,25.47,1
303,82,0.83,2
303,108,1.76,3
303,72,0.7,1
303,141,26.3,1
304,140,18.41,4
304,11,1.01,1
304,61,3.1,3
304,120,3.56,4
304,137,0.99,4
304,86,5.39,3
304,75,0.59,2
304,79,2.96,1
305,60,3.31,2
305,143,3.32,3
306,99,3.84,1
306,4,1.21,2
306,52,19.83,4
306,46,10.35,3
306,44,13.64,4
306,32,3.53,1
306,91,1.46,1
307,108,2.78,3
307,93,1.23,4
307,96,9.15,1
308,31,1.47,3
308,57,2.18,2
308,35,3.32,3
308,53,28.89,4
308,131,24.49,1
308,143,4.21,2
308,104,1.28,3
309,73,0.64,3
309,131,26.33,2
309,111,0.93,3
309,136,11.91,1
309,52,18.43,3
309,132,5.31,1
310,37,5.37,2
310,72,0.68,4
310,73,0.63,2
311,83,1.68,3
311,24,6.39,1
311,65,3.58,1
311,86,2.55,4
311,62,2.96,3
311,49,10.2,3
311,104,0.77,1
312,149,54.33,3
312,72,0.79,2
312,9,2.0,3
312,36,3.85,2
312,38,4.77,2
313,67,3.02,1
313,25,14.84,3
313,146,0.82,4
314,139,0.45,2
314,91,1.45,2
314,109,3.61,2
315,34,2.12,4
315,147,7.8,4
315,71,0.55,1
315,73,0.69,3
315,61,3.79,1
316,20,7.14,3
316,19,4.0,3
316,45,16.68,3
316,2,1.38,4
316,50,13.38,4
316,111,1.37,4
317,98,6.03,2
317,30,1.83,1
317,81,4.02,1
317,13,1.24,1
317,77,2.3,1
317,51,11.94,4
317,61,4.09,4
318,108,2.69,2
318,71,0.65,4
318,45,21.94,2
318,40,4.99,2
318,65,3.69,4
318,58,2.5,1
318,24,7.51,1
319,42,1.9,1
319,137,1.16,2
319,152,2.94,1
319,49,8.78,3
319,105,0.75,4
320,150,1.25,3
320,10,1.5,1
321,147,10.47,4
321,17,3.92,2
321,82,0.75,3
322,48,21.0,2
322,91,1.45,1
322,72,0.76,1
322,149,77.83,1
322,82,0.86,1
322,53,26.47,3
322,43,1.73,2
323,105,1.22,4
323,23,6.39,3
324,58,2.45,1
324,95,4.62,2
324,15,1.56,3
324,143,4.66,1
325,78,3.11,3
325,46,12.46,1
325,119,1.28,1
325,9,1.58,1
325,139,0.61,2
325,7,1.53,2
326,121,2.12,1
326,97,5.92,4
326,95,3.61,1
326,116,1.21,3
327,79,4.16,3
327,96,7.58,3
327,94,2.65,4
327,82,1.01,2
327,4,1.34,2
327,34,2.74,1
328,91,1.51,2
328,141,26.13,3
328,121,5.8,1
328,39,6.72,1
328,97,4.89,4
328,69,2.93,1
328,47,25.18,4
329,143,4.61,3
329,136,11.21,1
329,96,6.34,1
329,125,0.53,4
329,84,1.26,2
329,79,1.47,3
329,101,1.44,3
330,150,1.66,4
330,140,17.83,2
330,36,3.99,4
330,138,9.07,2
330,137,2.57,1
330,95,3.73,1
330,14,1.77,2
330,54,17.31,4
331,56,2.18,4
331,110,5.38,2
331,6,1.78,1
331,65,3.56,4
332,145,1.08,1
332,110,5.71,3
333,92,2.27,1
333,128,2.05,1
333,22,7.28,3
333,123,2.36,4
333,135,0.43,4
333,114,1.72,3
333,151,2.22,1
333,13,1.24,3
334,144,17.31,2
334,35,3.93,2
335,50,11.88,3
335,86,6.8,2
335,2,1.27,3
335,18,4.18,3
336,118,4.62,3
336,137,1.69,4
337,76,1.73,3
337,131,28.36,4
338,41,6.71,3
338,99,3.52,1
338,84,1.26,4
338,82,0.72,4
338,66,2.5,3
339,127,5.27,1
339,55,16.74,1
339,129,15.83,2
340,65,3.72,4
340,40,5.94,1
340,133,9.54,4
340,98,6.46,4
340,148,1.78,4
340,48,20.38,3
341,99,2.47,1
341,38,5.39,3
342,141,23.08,2
342,48,23.84,4
343,9,1.55,2
343,114,1.56,1
343,73,0.62,3
343,140,21.08,3
343,152,2.2,2
344,136,10.87,4
344,57,1.98,4
344,117,5.31,3
344,128,0.93,4
344,38,5.42,3
344,32,4.19,4
345,149,69.8,4
345,85,2.02,3
345,60,3.63,2
345,28,2.05,2
345,151,1.79,4
345,89,3.65,2
345,87,4.85,4
346,9,1.47,3
346,104,1.71,3
346,50,11.34,3
347,55,17.91,2
347,22,7.27,1
347,6,1.74,1
347,109,3.7,3
347,93,3.85,3
347,131,28.67,2
347,32,5.53,1
347,11,1.28,3
348,79,4.03,3
348,83,2.96,2
348,67,2.5,3
348,113,6.9,1
348,120,3.01,1
348,48,23.73,2
348,58,2.14,1
348,29,5.92,4
349,90,9.39,3
349,12,1.47,2
349,13,1.25,4
349,135,0.49,1
349,36,4.17,2
349,30,1.67,3
349,18,3.56,2
349,110,6.16,1
350,115,3.41,2
350,56,1.91,3
350,112,1.8,4
351,36,3.48,4
351,107,8.68,2
351,94,2.68,1
351,73,0.58,2
352,96,3.83,2
352,46,13.26,4
352,134,9.45,4
352,145,0.94,1
353,58,2.39,1
353,50,11.16,2
353,121,8.2,3
354,4,1.11,2
354,112,1.56,1
354,28,0.51,4
354,122,2.39,3
354,147,6.05,2
354,78,3.24,1
354,84,1.28,2
354,135,0.6,4
355,122,2.06,1
355,92,2.36,4
355,29,7.89,2
355,101,1.01,3
355,91,1.31,1
356,29,8.83,1
356,38,5.39,3
357,27,8.59,4
357,59,2.32,2
358,138,8.21,1
358,64,1.14,2
358,19,4.03,2
358,12,1.51,2
358,89,3.74,2
358,48,26.63,4
358,147,4.09,1
359,66,2.76,4
359,69,2.86,1
359,16,2.58,4
359,6,1.55,1
359,42,1.84,1
359,78,2.75,3
360,110,5.38,2
360,118,4.62,4
361,119,1.38,2
361,57,2.45,2
361,45,19.15,2
361,80,3.82,4
361,42,1.72,2
361,120,0.87,4
362,113,5.7,1
362,12,1.41,4
362,105,1.14,1
362,110,6.0,2
362,111,1.1,3
362,125,0.53,1
362,25,14.66,4
363,139,0.45,2
363,136,14.12,3
363,108,1.12,4
363,122,2.51,1
363,33,3.48,1
363,70,2.78,2
363,115,3.54,4
364,94,2.37,4
364,73,0.67,2
364,137,2.64,1
365,85,2.06,4
365,154,2.41,4
365,22,8.49,2
365,142,23.64,4
365,151,1.97,4
365,124,1.96,3
365,147,0.03,4
365,134,11.46,1
366,132,6.96,3
366,131,26.37,2
366,32,2.97,4
366,87,5.72,3
366,13,1.17,3
366,43,1.99,1
367,66,2.48,2
367,52,21.57,3
367,97,5.61,4
367,8,1.57,4
367,86,4.68,1
367,60,3.55,3
368,27,7.07,2
368,82,0.75,3
368,137,2.99,4
368,18,3.96,4
368,120,4.32,1
368,7,1.49,1
368,30,1.85,2
368,14,1.77,4
369,94,2.93,2
369,17,4.41,1
369,140,18.73,4
369,47,23.84,4
369,129,16.0,3
369,37,5.61,4
369,61,3.79,2
369,13,0.78,4
370,14,1.77,4
370,58,2.23,3
370,97,5.58,2
370,35,3.46,3
371,74,2.1,4
371,29,6.16,4
372,135,0.43,3
372,18,3.56,4
373,135,0.49,3
373,35,4.73,2
373,143,4.94,2
373,50,10.85,3
373,19,3.82,1
373,53,23.88,4
373,25,15.58,3
374,89,3.74,3
374,80,3.44,1
374,7,1.53,4
374,35,3.47,2
374,2,1.27,2
374,50,11.88,4
375,143,4.25,1
375,142,29.47,1
375,149,77.83,1
376,47,18.81,4
376,119,1.28,2
376,25,15.8,1
376,138,11.32,2
376,149,54.38,4
377,25,13.83,4
377,85,2.06,2
378,62,3.37,3
378,143,4.32,4
378,75,0.63,4
378,38,5.56,1
379,49,9.51,2
379,68,2.79,3
380,145,0.95,4
380,77,1.55,4
380,5,1.0,4
380,131,25.89,1
380,85,2.02,1
380,129,11.34,2
380,54,10.03,4
380,110,5.42,4
381,105,0.85,2
381,145,1.12,1
382,103,4.2,2
382,1,1.87,2
382,66,2.43,3
382,39,6.53,4
382,148,1.9,2
382,44,19.93,1
382,139,0.59,2
383,130,14.99,1
383,32,2.99,2
383,80,3.67,1
383,56,1.76,3
383,88,6.21,1
383,35,3.41,1
384,90,11.12,2
384,121,6.35,4
384,98,5.96,2
384,114,1.67,1
385,138,11.32,2
385,127,5.29,4
385,11,0.86,2
385,151,1.87,1
385,98,5.96,2
385,91,1.67,4
385,126,6.19,4
385,66,2.78,4
386,37,6.88,1
386,63,2.95,4
386,85,2.23,3
386,41,6.71,2
386,141,24.41,4
386,15,2.06,2
386,56,1.53,4
387,18,4.18,1
387,85,1.93,3
387,42,1.76,4
387,131,22.17,1
387,8,1.18,4
387,12,1.66,3
387,7,1.5,3
387,121,3.59,3
388,115,5.68,3
388,105,0.91,2
388,80,4.32,4
388,62,3.74,2
389,17,3.09,2
389,116,1.5,3
389,74,1.23,3
390,140,25.14,4
390,93,2.64,4
390,38,5.56,3
390,75,0.33,4
390,24,6.39,4
390,137,2.96,3
391,121,4.26,1
391,56,1.91,1
391,127,5.62,1
391,59,1.87,2
392,141,28.26,1
392,117,5.14,3
392,127,4.73,4
392,105,1.0,1
393,126,8.03,2
393,84,1.46,2
393,33,3.16,2
393,23,6.72,1
393,144,18.55,1
393,62,3.96,2
393,46,9.98,1
394,138,10.1,3
394,111,1.1,3
394,87,5.54,2
394,90,7.58,2
394,25,16.79,2
395,114,1.77,2
395,73,0.79,3
396,56,2.01,3
396,107,10.56,3
396,118,4.5,4
396,53,26.47,1
397,97,5.41,1
397,102,1.93,1
397,39,6.75,4
397,46,13.46,4
397,65,3.74,3
397,130,22.84,4
397,96,6.34,1
397,57,1.98,4
398,149,56.51,4
398,4,1.61,3
398,75,1.46,2
398,36,3.48,3
398,27,5.08,1
398,109,4.56,4
399,154,3.15,1
399,151,1.78,3
399,111,0.9,3
399,69,2.98,3
399,126,6.52,1
399,18,3.56,1
399,4,1.34,3
399,30,1.55,4
400,131,28.12,1
400,106,3.56,2
400,144,15.91,3
400,67,2.83,2
400,23,6.47,1
401,118,4.46,1
401,27,8.23,3
401,87,4.8,1
401,146,0.96,2
401,141,26.52,2
401,39,5.27,3
401,54,17.31,2
402,74,1.33,4
402,40,5.77,3
402,145,1.0,4
402,9,1.47,4
402,48,17.47,4
402,128,1.75,2
402,153,1.81,3
402,83,2.33,2
403,125,0.6,3
403,6,1.79,2
403,114,1.4,1
403,133,9.91,1
404,30,2.02,2
404,48,18.81,1
404,26,1.77,2
404,134,11.46,2
404,42,2.08,1
404,147,0.03,1
404,113,6.08,2
405,148,2.14,2
405,27,7.56,3
405,2,1.89,3
405,14,1.71,1
405,61,4.52,2
406,135,0.55,4
406,36,4.75,4
406,6,1.85,1
407,85,2.01,2
407,127,5.29,4
407,6,1.77,2
407,75,1.17,4
408,15,2.21,4
408,102,1.88,1
408,90,7.58,3
408,100,4.44,3
408,137,2.87,2
409,142,27.3,4
409,36,3.85,3
410,117,6.25,4
410,69,2.79,4
410,44,17.31,1
410,129,15.29,1
410,67,2.53,2
410,2,1.46,2
410,5,1.14,1
411,56,1.91,2
411,109,3.61,2
411,53,20.76,3
411,27,6.83,4
411,115,3.41,2
411,25,14.66,4
411,141,23.26,3
412,69,3.03,2
412,6,1.88,3
413,37,5.74,2
413,16,2.27,3
413,132,4.87,2
413,143,3.59,1
413,29,9.71,4
414,2,1.72,4
414,52,23.44,4
414,120,2.01,2
415,138,9.56,3
415,55,16.73,4
415,132,3.99,1
415,14,1.84,2
415,54,14.97,1
415,41,6.24,4
416,68,2.49,3
416,150,1.55,3
416,4,1.11,2
416,43,2.04,2
416,142,31.23,4
417,1,1.77,4
417,106,3.3,3
418,124,1.79,4
418,43,1.97,3
418,113,5.54,3
418,110,5.4,3
418,45,20.97,3
418,103,3.42,3
418,129,12.98,2
418,78,3.37,2
419,53,31.51,3
419,26,1.62,1
419,76,1.67,3
419,98,6.02,3
420,25,13.85,2
420,58,2.41,1
421,80,3.44,1
421,110,5.65,2
421,86,6.8,3
421,66,2.53,1
422,89,4.1,4
422,38,4.92,1
422,103,3.53,2
422,152,1.6,1
422,37,6.88,4
422,30,1.85,3
422,31,1.96,2
422,57,1.98,2
423,107,10.56,4
423,28,2.28,2
423,78,2.62,1
423,82,0.86,1
424,58,2.27,1
424,83,2.32,2
424,10,1.6,2
424,47,24.45,3
424,107,11.64,1
424,138,11.4,4
424,99,4.82,1
425,59,1.87,2
425,10,1.36,2
425,34,2.2,1
426,79,2.83,2
426,119,1.44,3
426,154,3.41,1
426,89,4.1,2
426,108,1.12,4
426,15,2.09,1
427,116,1.18,2
427,21,6.45,2
427,134,12.1,3
428,36,4.6,4
428,154,3.16,3
428,14,1.77,2
429,15,1.83,1
429,81,3.55,3
429,87,4.94,4
429,67,2.77,1
429,68,2.52,3
429,39,6.62,3
429,145,0.95,2
430,84,1.48,2
430,37,6.68,2
430,32,5.07,3
430,79,2.88,3
430,103,4.75,1
431,140,18.29,2
431,32,3.87,4
431,19,3.89,3
431,85,2.14,4
431,62,3.6,2
431,81,4.53,4
431,97,5.14,1
431,80,4.01,4
432,48,19.43,1
432,14,1.6,2
433,31,1.51,2
433,126,7.09,3
433,40,5.58,4
433,77,1.96,4
434,34,2.91,4
434,20,6.95,2
434,4,1.06,3
435,61,3.33,3
435,97,5.27,2
435,147,8.72,1
435,40,5.61,4
435,111,1.6,2
435,87,3.03,3
435,79,3.24,4
435,94,2.37,3
436,31,2.12,4
436,77,2.04,4
436,98,5.44,2
436,43,1.94,3
436,116,0.9,4
437,103,3.34,4
437,92,2.17,1
438,64,1.44,1
438,146,1.03,3
438,45,16.68,3
438,31,2.28,4
438,123,3.05,3
438,106,0.25,4
439,92,1.88,3
439,140,21.36,4
439,53,23.88,1
439,139,0.46,3
439,138,9.75,2
439,44,17.92,4
439,149,64.94,2
439,81,4.65,1
440,99,4.52,3
440,75,0.59,1
440,38,5.51,3
440,57,1.84,1
440,113,6.85,1
440,116,0.74,4
440,46,11.87,4
441,51,17.08,3
441,13,0.99,3
441,67,3.08,4
441,112,1.78,2
441,115,4.97,1
442,58,2.23,4
442,55,16.75,4
442,84,1.25,3
442,45,17.58,4
443,105,0.91,4
443,49,10.34,3
443,84,1.35,1
443,124,2.17,3
443,110,5.7,2
443,10,1.48,2
444,36,4.2,1
444,39,6.61,1
444,85,1.97,3
444,5,0.98,4
444,110,5.55,2
444,104,1.53,1
445,28,2.9,2
445,20,7.66,2
445,53,24.77,1
446,40,5.7,4
446,31,1.95,4
446,38,5.65,1
446,55,18.42,2
446,63,4.49,3
446,8,1.38,4
446,78,3.11,4
446,97,5.08,1
447,30,1.64,2
447,62,4.13,3
448,111,1.11,3
448,112,1.81,4
448,109,3.7,2
449,151,1.9,4
449,153,2.22,1
449,91,1.45,3
450,109,3.19,2
450,8,1.29,3
450,30,1.25,3
450,4,1.31,3
450,151,1.81,2
451,72,0.57,3
451,27,7.57,2
451,28,4.51,2
451,117,6.39,3
452,22,8.28,1
452,149,71.83,2
452,36,4.27,2
452,142,23.21,4
453,48,19.04,4
453,77,2.65,4
454,15,2.47,3
454,70,3.28,1
454,111,1.28,1
454,138,10.32,2
454,41,6.4,2
455,88,6.02,1
455,41,6.31,3
455,7,1.5,1
455,150,2.21,4
455,115,4.69,1
455,17,4.02,2
456,119,1.45,3
456,114,1.37,3
456,138,11.5,2
456,87,4.85,1
456,93,4.01,3
456,110,5.87,1
456,75,0.63,3
456,77,1.8,4
457,109,3.95,4
457,47,22.82,1
457,37,5.57,4
457,121,7.29,4
457,129,11.34,2
458,52,21.06,3
458,71,0.65,4
458,107,9.63,3
458,33,2.35,4
458,42,1.72,4
458,72,0.57,2
458,35,2.91,2
458,145,1.0,3
459,89,3.32,3
459,45,23.23,3
459,104,1.73,2
459,44,16.31,4
459,41,6.29,4
459,70,2.93,1
459,136,12.83,2
459,79,2.15,1
460,57,2.27,2
460,20,7.15,2
460,138,9.07,4
460,51,16.41,4
460,107,10.56,3
460,115,4.43,3
460,134,6.83,1
461,6,1.58,2
461,50,11.88,3
461,85,2.16,2
461,114,1.8,1
461,92,1.99,4
461,66,2.53,1
462,19,3.94,4
462,110,5.55,2
462,103,3.88,3
462,65,3.57,2
462,8,0.96,1
462,106,2.36,1
462,152,2.32,2
463,93,2.44,1
463,39,6.52,2
463,84,1.49,1
463,138,10.59,1
464,145,0.88,1
464,130,14.99,3
464,46,10.63,3
464,27,10.29,1
464,115,4.63,2
465,151,2.03,1
465,134,16.48,3
465,140,19.26,1
465,74,1.05,2
465,86,4.99,3
465,50,11.44,4
466,138,8.93,2
466,76,1.52,4
466,54,12.38,3
466,88,5.86,3
467,32,3.72,3
467,78,2.65,4
467,89,4.18,4
467,26,2.87,2
467,55,19.58,2
468,107,10.56,4
468,147,10.62,4
468,56,2.01,3
468,137,2.64,4
468,88,5.28,4
468,3,1.16,4
469,5,0.86,4
469,142,29.82,3
470,123,1.8,4
470,76,1.39,4
470,128,2.21,1
470,124,2.48,1
470,89,3.67,1
471,64,1.61,4
471,51,17.78,2
472,50,11.22,2
472,88,4.42,4
473,65,3.54,1
473,57,1.9,3
473,143,3.67,4
473,89,4.01,1
473,153,1.55,3
473,11,1.29,3
473,106,2.84,2
474,56,2.59,1
474,4,1.21,3
474,22,7.59,1
474,64,1.47,2
474,57,1.85,2
474,104,1.47,3
474,31,1.61,4
474,82,0.75,1
475,152,2.99,2
475,32,4.05,2
475,34,2.12,4
475,48,26.63,1
475,148,1.7,2
475,69,2.76,4
475,110,5.65,2
476,2,1.51,2
476,13,1.24,1
476,136,13.71,3
476,125,0.41,4
476,107,7.4,3
476,20,8.35,3
477,76,1.44,3
477,9,1.88,1
477,27,7.17,3
477,40,5.71,3
477,86,4.68,2
478,49,9.62,2
478,111,1.17,1
478,97,5.35,4
478,74,1.89,3
478,135,0.56,3
478,128,2.21,4
478,19,3.9,4
479,64,1.14,2
479,29,9.49,2
479,149,62.9,3
479,79,4.29,4
479,102,1.53,4
479,24,7.13,2
479,95,3.96,3
479,77,2.02,2
480,150,1.45,2
480,77,2.38,1
480,14,1.67,2
480,143,4.21,4
480,4,1.05,1
480,29,8.83,4
480,6,1.85,3
480,145,1.14,3
481,61,3.4,3
481,23,6.34,1
481,13,1.7,3
482,35,3.11,3
482,7,1.57,1
482,20,7.67,1
483,140,17.6,1
483,111,1.56,4
483,74,1.13,4
483,151,1.9,4
484,79,2.72,2
484,77,1.34,2
484,50,11.58,3
484,42,1.7,4
484,127,4.62,2
484,59,1.87,4
484,147,8.32,4
484,98,5.19,4
485,95,3.61,2
485,15,1.89,4
485,85,2.2,4
485,140,28.7,2
485,119,1.45,3
485,134,9.45,1
485,65,3.84,3
485,129,15.23,4
486,54,19.96,2
486,30,1.84,4
486,89,4.22,4
486,35,3.16,2
486,4,1.52,2
486,20,7.63,2
486,87,6.84,4
487,78,1.62,3
487,65,3.79,4
487,28,2.9,3
487,76,1.39,3
487,142,33.26,4
488,63,4.11,4
488,39,6.72,4
488,137,3.13,2
488,19,3.97,4
488,58,2.23,4
488,150,1.26,3
489,56,2.23,4
489,119,1.03,4
490,151,1.53,3
490,128,2.1,1
491,73,0.55,2
491,19,3.85,1
491,50,11.51,3
491,68,2.67,4
491,130,17.46,3
491,135,0.48,4
491,84,1.26,2
492,140,24.66,2
492,103,5.42,1
492,131,30.63,3
492,116,1.37,3
492,143,5.2,3
492,117,7.7,4
492,41,6.69,3
493,6,1.78,2
493,20,7.67,3
493,19,3.96,1
493,117,6.15,4
493,147,3.11,1
493,36,3.79,2
493,152,3.21,4
494,65,3.55,2
494,6,1.67,3
494,36,3.48,3
494,29,8.6,1
494,100,4.89,4
494,122,1.42,4
494,103,4.69,3
495,39,7.29,2
495,23,5.87,4
495,47,24.36,2
495,103,4.46,4
495,132,4.74,1
495,95,3.56,4
496,1,2.19,4
496,11,0.78,1
496,63,3.78,4
496,110,5.36,2
496,57,1.83,1
496,92,2.83,4
496,45,17.58,2
496,3,1.32,1
497,94,2.91,1
497,110,5.68,2
497,118,4.46,3
497,148,1.78,2
497,106,2.33,3
497,52,21.81,1
497,70,2.93,1
497,151,2.22,4
498,43,1.69,2
498,36,3.89,4
498,82,0.62,4
498,67,3.04,4
499,65,3.62,3
499,125,0.63,4
499,26,3.9,3
499,51,12.11,2
499,124,1.76,2
499,39,6.72,1
500,49,9.8,3
500,91,1.36,3
500,20,6.7,3
500,14,1.74,3
501,11,1.08,3
501,141,27.08,3
501,140,21.36,1
501,58,2.73,2
501,53,23.88,3
502,114,1.5,2
502,100,3.88,3
502,5,1.11,4
502,19,3.96,2
502,59,2.78,3
502,95,4.03,1
502,134,5.99,4
502,149,66.6,2
503,86,3.35,1
503,32,2.97,4
503,14,1.75,4
503,90,11.17,1
503,43,1.88,2
503,91,1.6,1
503,126,7.17,3
503,39,5.82,4
504,116,1.6,3
504,90,5.12,1
504,48,18.25,3
504,26,4.14,4
504,68,2.15,3
504,38,5.39,2
505,147,7.85,2
505,140,17.55,1
505,137,2.73,2
506,130,12.01,2
506,19,3.93,4
506,122,2.08,1
506,154,3.15,4
506,136,10.21,1
506,30,1.54,1
506,67,2.95,3
506,150,2.09,4
507,139,0.63,3
507,108,1.78,3
508,115,4.51,1
508,88,5.38,3
508,30,1.39,2
508,144,13.5,3
509,41,6.19,2
509,131,23.58,2
509,146,0.78,2
509,99,3.98,3
510,44,19.86,1
510,43,1.39,3
510,112,1.7,3
511,94,3.12,3
511,107,9.38,2
511,131,33.37,3
511,99,3.91,4
512,89,3.67,3
512,119,1.03,2
513,58,2.55,2
513,11,1.04,1
514,14,1.74,4
514,31,2.03,1
514,145,1.09,2
514,22,6.65,3
514,110,5.55,4
514,57,1.83,1
514,68,2.66,3
515,153,4.08,3
515,20,6.7,4
515,143,3.42,2
515,67,3.07,4
515,6,1.81,4
516,146,0.85,3
516,104,1.64,2
516,32,4.05,3
516,4,1.34,3
517,42,1.66,2
517,58,2.13,4
517,146,0.91,1
517,35,3.93,4
517,128,0.83,1
517,61,3.25,2
517,3,1.31,4
517,37,5.37,2
518,39,6.46,4
518,82,1.1,3
518,42,1.7,4
519,150,1.99,2
519,3,1.16,3
519,5,0.85,3
519,11,0.9,4
520,108,1.84,4
520,54,14.79,3
520,47,23.34,2
520,60,3.4,2
520,40,6.45,2
520,129,11.24,1
520,48,17.42,1
521,30,1.84,2
521,13,0.78,2
521,99,3.91,4
521,28,2.58,4
521,26,3.0,1
521,146,0.85,3
521,73,0.69,3
521,22,8.88,1
522,94,3.11,2
522,54,18.05,2
522,139,0.61,2
522,62,4.02,1
523,51,14.29,3
523,127,7.21,3
524,4,1.21,2
524,116,1.37,2
524,19,3.94,4
524,124,1.94,1
524,62,4.13,1
524,113,6.23,4
525,107,7.96,3
525,3,1.01,4
525,117,7.49,1
525,114,1.41,1
525,54,10.06,3
526,133,3.85,2
526,122,2.16,3
526,153,0.99,4
526,28,2.28,2
526,62,2.95,4
527,58,2.26,4
527,44,15.19,4
528,90,8.21,3
528,33,3.46,3
528,21,6.8,3
529,45,23.65,1
529,32,4.05,2
529,4,1.34,4
529,142,30.38,3
530,9,1.9,2
530,90,9.16,4
530,88,7.15,4
530,114,1.71,2
530,117,5.31,2
530,66,2.58,3
531,140,25.14,3
531,53,23.73,1
531,15,1.91,1
531,131,28.82,2
531,47,26.02,3
531,108,1.76,3
532,123,1.08,2
532,90,5.12,1
532,68,2.27,1
532,147,8.3,3
532,130,12.69,4
532,76,1.56,2
532,73,0.82,2
533,147,5.51,1
533,23,5.87,2
533,100,3.83,2
533,58,2.33,2
534,90,11.12,3
534,66,2.78,4
534,149,54.38,2
534,91,1.67,2
534,78,2.58,3
534,131,32.56,2
534,96,6.95,2
534,116,1.09,1
535,98,6.01,1
535,102,1.88,2
535,79,3.02,2
536,7,1.54,3
536,47,18.78,1
536,58,2.26,4
536,86,4.1,4
537,90,9.54,1
537,104,1.56,1
537,101,0.81,2
537,100,3.45,2
537,14,1.71,4
538,16,2.74,3
538,105,1.18,2
538,85,2.11,1
538,145,0.95,3
539,75,1.24,3
539,32,4.05,2
540,151,1.63,3
540,125,0.5,2
540,58,2.55,1
540,122,1.93,2
540,146,0.86,3
540,54,15.21,4
541,120,1.66,4
541,42,1.69,1
541,107,11.8,3
541,102,2.22,3
541,73,0.62,1
541,78,3.65,2
542,133,9.59,1
542,58,2.45,4
542,91,1.38,1
542,88,5.15,3
543,100,3.45,3
543,117,7.49,3
543,75,0.76,4
544,48,21.04,4
544,79,2.05,1
544,87,5.39,3
544,97,5.09,3
544,122,1.7,2
544,134,12.37,1
545,29,8.62,4
545,9,1.58,2
545,110,5.45,3
545,148,2.18,3
545,66,2.5,3
545,109,4.2,4
545,56,2.12,3
546,127,4.62,2
546,44,17.54,4
546,105,1.09,2
546,51,18.18,2
547,14,1.82,1
547,94,2.94,2
547,13,1.15,3
547,45,19.43,1
547,19,3.91,1
547,100,4.12,1
547,50,12.28,3
547,130,18.17,4
548,64,1.35,2
548,115,4.95,1
548,135,0.63,2
548,139,0.56,3
548,128,1.75,3
549,55,18.8,1
549,107,10.98,2
549,77,1.58,2
549,25,16.49,3
549,43,1.92,2
549,145,1.07,1
549,143,3.67,3
550,96,5.2,2
550,37,5.37,3
550,110,5.7,2
550,136,13.52,2
550,1,2.36,1
550,25,14.56,4
551,114,1.18,3
551,66,2.59,2
551,55,16.56,1
551,44,19.86,3
551,81,5.0,4
551,65,3.49,4
552,21,7.29,2
552,107,7.61,1
552,150,1.83,1
552,144,17.22,2
552,56,2.02,4
553,23,5.5,2
553,114,1.69,4
553,96,5.89,2
553,34,2.07,3
553,10,1.57,3
553,63,3.73,1
553,88,6.28,2
553,66,2.61,3
554,50,9.35,2
554,103,3.49,1
554,123,2.93,2
554,7,1.53,2
554,108,2.78,3
554,122,2.07,4
554,21,6.75,2
554,54,18.87,2
555,33,2.35,1
555,116,0.88,4
555,54,13.85,3
555,22,7.89,4
555,90,8.09,3
555,63,3.63,2
555,62,4.46,3
556,97,4.89,3
556,17,2.55,2
556,100,5.65,3
556,47,25.18,4
557,142,36.72,2
557,28,2.22,3
557,74,1.05,4
557,9,1.92,3
557,59,2.47,4
557,134,8.73,1
558,70,2.83,1
558,43,1.79,2
558,153,2.91,4
559,82,0.9,1
559,103,3.2,1
559,49,10.31,4
559,123,2.05,4
559,62,4.24,4
559,42,1.93,4
559,133,6.2,1
559,80,4.22,3
560,62,3.53,2
560,39,7.64,1
560,7,1.46,4
560,140,24.66,1
560,154,2.17,4
560,67,3.07,1
560,124,1.85,1
560,10,1.45,4
561,88,5.13,1
561,38,5.41,4
561,36,4.17,4
562,94,3.16,1
562,148,2.17,1
562,49,10.35,1
562,117,5.42,4
562,153,2.22,3
563,139,0.42,2
563,54,18.87,1
563,141,26.13,3
563,103,3.49,3
564,35,3.01,3
564,22,8.49,1
565,139,0.56,3
565,53,25.15,2
565,151,1.87,2
566,26,1.77,2
566,99,3.91,1
566,27,6.15,3
566,36,4.91,3
566,152,2.94,3
567,122,2.08,4
567,106,3.17,4
567,62,3.77,3
567,32,4.13,4
567,93,3.25,3
568,4,1.19,4
568,146,0.86,1
568,39,8.06,1
569,53,25.71,2
569,5,0.94,3
570,91,1.6,4
570,45,21.94,2
570,70,3.19,2
570,115,2.92,4
570,92,2.52,3
570,87,6.81,1
570,149,54.38,1
570,126,6.19,1
571,18,3.56,2
571,133,9.74,1
571,94,2.39,1
571,20,7.83,1
571,14,1.56,4
572,123,2.0,1
572,39,8.06,4
